Transaction ID,Date,Time,Customer ID,Direction,Corridor,From Currency,To Currency,INR Amount,Foreign Amount,FX Rate,Value Date,Status,Processing Time (Hours),Exception Flag,Exception Reason,Channel,SLA Breach
HDFC2026724834,2024-08-27,16:16:00,CUST680099,Outward,Australia,INR,AUD,273962.0,5079.96,53.93,2024-08-29,Pending,47,No,None,SWIFT,No
HDFC2026294012,2024-08-27,09:59:00,CUST228254,Outward,Singapore,INR,SGD,105019.0,1671.48,62.83,2024-08-29,Completed,71,No,None,SWIFT,No
HDFC2026263929,2024-08-27,08:56:00,CUST111608,Outward,Singapore,INR,SGD,50000.0,819.94,60.98,2024-08-28,Completed,107,No,None,NEFT,No
HDFC2026677521,2024-08-27,15:33:00,CUST512411,Inward,UK,GBP,INR,140501.0,1312.23,107.07,2024-08-29,Completed,32,No,None,SWIFT,No
HDFC2026669578,2024-08-28,05:12:00,CUST982417,Inward,USA,USD,INR,371156.0,4466.38,83.1,2024-08-29,Completed,25,No,None,NEFT,No
HDFC2026375570,2024-08-28,00:08:00,CUST612306,Outward,UAE,INR,AED,257871.0,11325.03,22.77,2024-08-30,Completed,44,No,None,SWIFT,No
HDFC2026630126,2024-08-28,15:55:00,CUST273438,Inward,UAE,AED,INR,289159.0,12743.9,22.69,2024-08-30,Completed,54,No,None,SWIFT,No
HDFC2026136446,2024-08-28,12:05:00,CUST151332,Inward,Canada,CAD,INR,84943.0,1394.79,60.9,2024-08-30,Completed,89,No,None,NEFT,No
HDFC2026622261,2024-08-28,09:40:00,CUST657621,Inward,USA,USD,INR,65159.0,786.0,82.9,2024-08-29,Completed,107,No,None,SWIFT,No
HDFC2026221330,2024-08-28,13:52:00,CUST723438,Outward,USA,INR,USD,452200.0,5377.57,84.09,2024-08-30,Pending,38,No,None,Branch,No
HDFC2026991912,2024-08-28,08:36:00,CUST685701,Inward,UAE,AED,INR,346126.0,15009.8,23.06,2024-08-30,Completed,118,No,None,SWIFT,No
HDFC2026159250,2024-08-28,17:35:00,CUST226877,Outward,UAE,INR,AED,193650.0,8583.78,22.56,2024-08-29,Pending,12,No,None,Branch,No
HDFC2026637446,2024-08-28,23:54:00,CUST696471,Inward,Singapore,SGD,INR,490352.0,7848.14,62.48,2024-08-30,Completed,113,No,None,NEFT,No
HDFC2026391710,2024-08-28,01:54:00,CUST604267,Inward,UK,GBP,INR,130627.0,1243.47,105.05,2024-08-29,Completed,61,No,None,Branch,No
HDFC2026401896,2024-08-28,17:26:00,CUST938721,Inward,UK,GBP,INR,144396.0,1362.48,105.98,2024-08-29,Completed,104,No,None,SWIFT,No
HDFC2026713846,2024-08-28,03:47:00,CUST909568,Outward,Singapore,INR,SGD,99589.0,1604.98,62.05,2024-08-29,Completed,114,No,None,SWIFT,No
HDFC2026954689,2024-08-28,20:00:00,CUST619693,Inward,USA,USD,INR,434592.0,5309.62,81.85,2024-08-30,Completed,95,No,None,SWIFT,No
HDFC2026623683,2024-08-28,14:04:00,CUST178032,Inward,Thailand,THB,INR,203122.0,87931.6,2.31,2024-08-29,Completed,29,No,None,SWIFT,No
HDFC2026988792,2024-08-28,05:32:00,CUST270870,Outward,UAE,INR,AED,111413.0,4886.54,22.8,2024-08-30,Completed,116,No,None,NEFT,No
HDFC2026107576,2024-08-28,20:59:00,CUST936062,Outward,UAE,INR,AED,95217.0,4185.36,22.75,2024-08-29,Completed,72,No,None,NEFT,No
HDFC2026641588,2024-08-28,09:18:00,CUST331200,Inward,UK,GBP,INR,304231.0,2898.27,104.97,2024-08-30,Completed,50,No,None,NEFT,No
HDFC2026822069,2024-08-28,01:07:00,CUST922017,Inward,UAE,AED,INR,76180.0,3310.73,23.01,2024-08-29,Completed,85,No,None,SWIFT,No
HDFC2026208137,2024-08-28,05:47:00,CUST513276,Outward,USA,INR,USD,265753.0,3227.51,82.34,2024-08-29,Completed,25,No,None,NEFT,No
HDFC2026796751,2024-08-28,16:22:00,CUST743865,Inward,UAE,AED,INR,136991.0,5930.35,23.1,2024-08-30,Pending,6,No,None,SWIFT,No
HDFC2026996929,2024-08-28,16:31:00,CUST504848,Outward,Singapore,INR,SGD,145354.0,2313.08,62.84,2024-08-29,Completed,99,No,None,SWIFT,No
HDFC2026921619,2024-08-28,00:19:00,CUST580997,Inward,Australia,AUD,INR,330611.0,6093.09,54.26,2024-08-29,Completed,82,No,None,SWIFT,No
HDFC2026529106,2024-08-28,01:35:00,CUST131246,Inward,UAE,AED,INR,142106.0,6254.67,22.72,2024-08-30,Completed,68,No,None,SWIFT,No
HDFC2026574160,2024-08-29,06:48:00,CUST186557,Inward,UK,GBP,INR,106186.0,1016.62,104.45,2024-08-31,Completed,94,No,None,SWIFT,No
HDFC2026283722,2024-08-29,22:58:00,CUST309490,Inward,UAE,AED,INR,79125.0,3515.1,22.51,2024-08-31,Completed,27,No,None,NEFT,No
HDFC2026736592,2024-08-29,21:33:00,CUST645611,Inward,Singapore,SGD,INR,373631.0,6082.22,61.43,2024-08-30,Completed,97,No,None,NEFT,No
HDFC2026115260,2024-08-29,01:15:00,CUST556526,Outward,UAE,INR,AED,304153.0,13334.2,22.81,2024-08-30,Pending,33,No,None,SWIFT,No
HDFC2026629596,2024-08-29,16:52:00,CUST793666,Outward,USA,INR,USD,72618.0,880.0,82.52,2024-08-30,Completed,30,No,None,SWIFT,No
HDFC2026295195,2024-08-29,04:33:00,CUST585247,Outward,UK,INR,GBP,141891.0,1325.84,107.02,2024-08-30,Completed,116,No,None,SWIFT,No
HDFC2026365503,2024-08-29,08:05:00,CUST473595,Outward,Singapore,INR,SGD,50000.0,819.81,60.99,2024-08-30,On-hold,51,No,None,Online,No
HDFC2026670467,2024-08-29,09:19:00,CUST216581,Inward,UAE,AED,INR,1174533.0,51267.26,22.91,2024-08-30,Completed,63,No,None,NEFT,No
HDFC2026936791,2024-08-29,04:30:00,CUST812373,Outward,UAE,INR,AED,91574.0,4023.46,22.76,2024-08-31,Completed,105,No,None,NEFT,No
HDFC2026175603,2024-08-29,22:34:00,CUST716381,Inward,Singapore,SGD,INR,879519.0,14282.54,61.58,2024-08-30,Completed,81,No,None,SWIFT,No
HDFC2026818538,2024-08-29,18:23:00,CUST846855,Outward,UAE,INR,AED,775522.0,34421.75,22.53,2024-08-31,Completed,83,No,None,NEFT,No
HDFC2026802705,2024-08-29,23:41:00,CUST746138,Inward,USA,USD,INR,145702.0,1751.65,83.18,2024-08-30,Completed,36,No,None,Branch,No
HDFC2026924629,2024-08-29,20:02:00,CUST821484,Inward,UAE,AED,INR,92044.0,4008.89,22.96,2024-08-30,Completed,69,No,None,Branch,No
HDFC2026228646,2024-08-29,16:52:00,CUST536749,Outward,Singapore,INR,SGD,167308.0,2715.16,61.62,2024-08-30,Completed,107,No,None,SWIFT,No
HDFC2026494812,2024-08-29,19:42:00,CUST289136,Inward,USA,USD,INR,211598.0,2491.44,84.93,2024-08-30,Completed,108,No,None,SWIFT,No
HDFC2026177101,2024-08-29,18:31:00,CUST156978,Outward,UAE,INR,AED,61687.0,2756.34,22.38,2024-08-31,Completed,102,No,None,SWIFT,No
HDFC2026616642,2024-08-29,15:39:00,CUST641751,Inward,Malaysia,MYR,INR,161209.0,9254.25,17.42,2024-08-30,Completed,82,No,None,NEFT,No
HDFC2026578420,2024-08-29,17:10:00,CUST491399,Outward,Singapore,INR,SGD,50000.0,810.64,61.68,2024-08-31,Completed,94,No,None,SWIFT,No
HDFC2026773680,2024-08-29,01:40:00,CUST912613,Outward,USA,INR,USD,249787.0,2970.12,84.1,2024-08-30,Failed,14,No,None,SWIFT,No
HDFC2026903581,2024-08-29,22:00:00,CUST299963,Inward,UAE,AED,INR,262764.0,11575.51,22.7,2024-08-30,Completed,52,No,None,SWIFT,No
HDFC2026737589,2024-08-29,08:47:00,CUST508175,Inward,Singapore,SGD,INR,316110.0,5158.45,61.28,2024-08-31,Completed,24,No,None,SWIFT,No
HDFC2026151757,2024-08-29,22:18:00,CUST731165,Outward,USA,INR,USD,213585.0,2515.13,84.92,2024-08-30,Completed,34,No,None,NEFT,No
HDFC2026934637,2024-08-29,05:39:00,CUST317273,Inward,USA,USD,INR,300339.0,3561.47,84.33,2024-08-30,Completed,109,No,None,SWIFT,No
HDFC2026108082,2024-08-29,13:10:00,CUST301509,Inward,Singapore,SGD,INR,839700.0,13756.55,61.04,2024-08-30,Completed,68,No,None,Online,No
HDFC2026608608,2024-08-29,00:55:00,CUST571351,Inward,UAE,AED,INR,228531.0,10188.63,22.43,2024-08-31,Completed,96,No,None,SWIFT,No
HDFC2026804068,2024-08-29,11:24:00,CUST895418,Inward,UAE,AED,INR,147500.0,6546.83,22.53,2024-08-31,On-hold,53,No,None,NEFT,No
HDFC2026486031,2024-08-29,11:17:00,CUST748769,Inward,UAE,AED,INR,258280.0,11453.66,22.55,2024-08-30,Completed,83,No,None,SWIFT,No
HDFC2026454823,2024-08-29,00:17:00,CUST923109,Outward,USA,INR,USD,391953.0,4638.5,84.5,2024-08-30,Completed,59,No,None,Online,No
HDFC2026159058,2024-08-29,21:37:00,CUST997810,Inward,Canada,CAD,INR,236802.0,3849.81,61.51,2024-08-31,Completed,43,No,None,SWIFT,No
HDFC2026342634,2024-08-30,20:46:00,CUST119748,Inward,UK,GBP,INR,74969.0,703.6,106.55,2024-09-01,Completed,90,No,None,SWIFT,No
HDFC2026725905,2024-08-30,08:41:00,CUST920934,Outward,UAE,INR,AED,109191.0,4795.39,22.77,2024-09-01,Completed,53,No,None,NEFT,No
HDFC2026282212,2024-08-30,23:55:00,CUST779003,Outward,USA,INR,USD,375999.0,4448.11,84.53,2024-08-31,Completed,28,No,None,NEFT,No
HDFC2026831233,2024-08-30,01:34:00,CUST443276,Inward,USA,USD,INR,624365.0,7374.1,84.67,2024-08-31,Pending,11,No,None,NEFT,No
HDFC2026701186,2024-08-30,06:48:00,CUST558170,Inward,UAE,AED,INR,160716.0,7027.37,22.87,2024-08-31,Completed,47,No,None,SWIFT,No
HDFC2026692808,2024-08-30,05:43:00,CUST899645,Outward,Australia,INR,AUD,224543.0,4126.87,54.41,2024-08-31,Completed,111,No,None,SWIFT,No
HDFC2026232352,2024-08-30,21:07:00,CUST691364,Outward,USA,INR,USD,287840.0,3452.15,83.38,2024-08-31,Completed,56,No,None,SWIFT,No
HDFC2026532027,2024-08-30,18:51:00,CUST407698,Inward,UAE,AED,INR,596131.0,25986.53,22.94,2024-09-01,Completed,53,No,None,NEFT,No
HDFC2026862343,2024-08-30,17:10:00,CUST693304,Inward,UAE,AED,INR,298934.0,13262.38,22.54,2024-08-31,Completed,118,No,None,SWIFT,No
HDFC2026561920,2024-08-30,14:42:00,CUST586461,Inward,USA,USD,INR,281734.0,3310.23,85.11,2024-09-01,Completed,45,No,None,SWIFT,No
HDFC2026592502,2024-08-30,16:44:00,CUST674635,Inward,UAE,AED,INR,69891.0,3124.32,22.37,2024-09-01,Failed,2,No,None,NEFT,No
HDFC2026951777,2024-08-30,15:50:00,CUST265543,Outward,Singapore,INR,SGD,163205.0,2652.88,61.52,2024-08-31,Failed,19,No,None,NEFT,No
HDFC2026762248,2024-08-30,11:44:00,CUST756515,Inward,USA,USD,INR,253911.0,3055.49,83.1,2024-08-31,Completed,59,No,None,Branch,No
HDFC2026943019,2024-08-30,16:29:00,CUST256175,Outward,Singapore,INR,SGD,100578.0,1621.18,62.04,2024-09-01,Completed,65,No,None,SWIFT,No
HDFC2026735082,2024-08-30,20:25:00,CUST626752,Inward,UAE,AED,INR,83738.0,3741.64,22.38,2024-08-31,Completed,89,No,None,SWIFT,No
HDFC2026166891,2024-08-30,17:03:00,CUST127645,Outward,USA,INR,USD,94622.0,1132.11,83.58,2024-08-31,Completed,34,No,None,SWIFT,No
HDFC2026467738,2024-08-30,07:12:00,CUST598252,Inward,Singapore,SGD,INR,232331.0,3677.87,63.17,2024-08-31,Completed,58,Yes,Compliance review,NEFT,No
HDFC2026486449,2024-08-30,14:16:00,CUST834115,Inward,Australia,AUD,INR,229885.0,4198.05,54.76,2024-09-01,Failed,14,No,None,NEFT,No
HDFC2026934799,2024-08-30,19:11:00,CUST355557,Inward,UAE,AED,INR,218638.0,9682.82,22.58,2024-08-31,Completed,54,No,None,SWIFT,No
HDFC2026427019,2024-08-30,21:24:00,CUST176399,Inward,USA,USD,INR,381933.0,4490.69,85.05,2024-09-01,Completed,78,No,None,SWIFT,No
HDFC2026495331,2024-08-30,04:37:00,CUST392805,Inward,UK,GBP,INR,447950.0,4327.6,103.51,2024-08-31,Completed,85,No,None,Online,No
HDFC2026770000,2024-08-30,06:23:00,CUST667636,Inward,UAE,AED,INR,217614.0,9732.29,22.36,2024-09-01,Completed,38,No,None,NEFT,No
HDFC2026664967,2024-08-30,15:28:00,CUST764558,Inward,USA,USD,INR,416209.0,4970.85,83.73,2024-08-31,Completed,96,No,None,NEFT,No
HDFC2026831528,2024-08-30,04:46:00,CUST897209,Inward,Australia,AUD,INR,136251.0,2482.26,54.89,2024-09-01,Completed,35,No,None,SWIFT,No
HDFC2026213079,2024-08-30,07:21:00,CUST972957,Inward,USA,USD,INR,405711.0,4891.62,82.94,2024-09-01,Completed,54,No,None,Branch,No
HDFC2026922733,2024-08-30,13:12:00,CUST198907,Inward,UAE,AED,INR,130849.0,5779.55,22.64,2024-08-31,Completed,78,No,None,SWIFT,No
HDFC2026861237,2024-08-30,16:29:00,CUST523272,Inward,USA,USD,INR,215180.0,2575.77,83.54,2024-08-31,Completed,63,No,None,NEFT,No
HDFC2026173802,2024-08-30,02:27:00,CUST815932,Outward,UAE,INR,AED,82230.0,3662.81,22.45,2024-09-01,Failed,20,No,None,SWIFT,No
HDFC2026394411,2024-08-30,03:02:00,CUST499276,Inward,UAE,AED,INR,707405.0,31301.11,22.6,2024-08-31,Completed,79,No,None,NEFT,No
HDFC2026742043,2024-08-31,06:56:00,CUST388523,Outward,UAE,INR,AED,222987.0,9728.93,22.92,2024-09-01,Failed,17,No,None,Branch,No
HDFC2026819893,2024-08-31,18:27:00,CUST201160,Outward,Australia,INR,AUD,208465.0,3735.26,55.81,2024-09-01,Completed,59,No,None,SWIFT,No
HDFC2026827191,2024-08-31,22:08:00,CUST316174,Inward,Canada,CAD,INR,112179.0,1856.04,60.44,2024-09-01,Completed,81,No,None,SWIFT,No
HDFC2026223304,2024-08-31,06:14:00,CUST513050,Outward,Singapore,INR,SGD,461640.0,7468.69,61.81,2024-09-01,Failed,18,No,None,SWIFT,No
HDFC2026127875,2024-08-31,07:18:00,CUST897059,Outward,UAE,INR,AED,50000.0,2201.67,22.71,2024-09-02,Completed,60,No,None,SWIFT,No
HDFC2026568791,2024-08-31,01:56:00,CUST501938,Inward,USA,USD,INR,150230.0,1767.2,85.01,2024-09-01,Completed,55,No,None,SWIFT,No
HDFC2026154252,2024-08-31,19:13:00,CUST982163,Inward,UK,GBP,INR,108127.0,1031.84,104.79,2024-09-01,Completed,53,No,None,NEFT,No
HDFC2026310142,2024-08-31,13:03:00,CUST794307,Inward,Singapore,SGD,INR,224305.0,3551.94,63.15,2024-09-01,Failed,16,No,None,SWIFT,No
HDFC2026426558,2024-08-31,15:57:00,CUST369338,Inward,UK,GBP,INR,197730.0,1871.38,105.66,2024-09-01,Pending,24,No,None,Branch,No
HDFC2026407358,2024-08-31,08:01:00,CUST764315,Inward,Singapore,SGD,INR,335985.0,5446.34,61.69,2024-09-01,Completed,115,No,None,Branch,No
HDFC2026217871,2024-08-31,14:26:00,CUST997728,Outward,UK,INR,GBP,160667.0,1533.81,104.75,2024-09-01,Completed,101,No,None,Branch,No
HDFC2026383285,2024-08-31,13:03:00,CUST414287,Outward,USA,INR,USD,216168.0,2635.55,82.02,2024-09-02,Completed,42,No,None,SWIFT,No
HDFC2026453852,2024-08-31,04:24:00,CUST933891,Inward,USA,USD,INR,1260421.0,15051.6,83.74,2024-09-01,Pending,13,No,None,NEFT,No
HDFC2026796292,2024-08-31,15:30:00,CUST324523,Inward,USA,USD,INR,743350.0,8942.02,83.13,2024-09-01,Pending,41,No,None,NEFT,No
HDFC2026622357,2024-08-31,11:04:00,CUST744338,Inward,Singapore,SGD,INR,215762.0,3544.64,60.87,2024-09-02,Completed,46,No,None,SWIFT,No
HDFC2026302689,2024-08-31,15:54:00,CUST231532,Outward,Australia,INR,AUD,168742.0,3121.38,54.06,2024-09-01,Completed,50,No,None,NEFT,No
HDFC2026956560,2024-08-31,01:01:00,CUST357667,Inward,UK,GBP,INR,262472.0,2460.14,106.69,2024-09-01,Completed,82,No,None,NEFT,No
HDFC2026651243,2024-08-31,17:52:00,CUST497002,Outward,UAE,INR,AED,140894.0,6086.13,23.15,2024-09-01,Completed,90,No,None,SWIFT,No
HDFC2026341352,2024-08-31,09:32:00,CUST151687,Inward,UAE,AED,INR,112543.0,5035.48,22.35,2024-09-01,Completed,111,No,None,NEFT,No
HDFC2026518114,2024-08-31,09:30:00,CUST882395,Outward,UAE,INR,AED,252077.0,10921.88,23.08,2024-09-02,Completed,53,No,None,SWIFT,No
HDFC2026108383,2024-08-31,00:42:00,CUST144914,Inward,Canada,CAD,INR,89173.0,1441.06,61.88,2024-09-01,Completed,107,No,None,Branch,No
HDFC2026931896,2024-08-31,15:29:00,CUST883176,Outward,Australia,INR,AUD,149973.0,2769.07,54.16,2024-09-02,Completed,88,No,None,SWIFT,No
HDFC2026674560,2024-08-31,05:18:00,CUST643155,Inward,UAE,AED,INR,254836.0,11022.32,23.12,2024-09-01,Completed,78,No,None,SWIFT,No
HDFC2026186554,2024-08-31,18:47:00,CUST151706,Inward,USA,USD,INR,138437.0,1673.76,82.71,2024-09-01,Completed,75,No,None,SWIFT,No
HDFC2026615409,2024-08-31,19:59:00,CUST384139,Outward,USA,INR,USD,159833.0,1922.69,83.13,2024-09-01,Completed,93,No,None,SWIFT,No
HDFC2026483090,2024-08-31,09:56:00,CUST425142,Inward,USA,USD,INR,325510.0,3892.26,83.63,2024-09-01,Completed,83,No,None,Online,No
HDFC2026512450,2024-08-31,19:38:00,CUST354760,Outward,USA,INR,USD,77566.0,920.56,84.26,2024-09-02,Completed,102,No,None,SWIFT,No
HDFC2026475325,2024-08-31,10:26:00,CUST210518,Inward,UK,GBP,INR,300164.0,2911.67,103.09,2024-09-01,Completed,33,No,None,SWIFT,No
HDFC2026393213,2024-08-31,19:59:00,CUST305913,Inward,USA,USD,INR,957197.0,11408.78,83.9,2024-09-01,Completed,67,No,None,NEFT,No
HDFC2026840988,2024-09-01,09:12:00,CUST230416,Outward,Canada,INR,CAD,186487.0,3023.95,61.67,2024-09-02,Failed,7,No,None,NEFT,No
HDFC2026548981,2024-09-01,22:42:00,CUST596970,Inward,USA,USD,INR,320295.0,3892.74,82.28,2024-09-03,Completed,64,No,None,NEFT,No
HDFC2026354125,2024-09-01,01:58:00,CUST952624,Inward,UAE,AED,INR,65947.0,2881.04,22.89,2024-09-02,Completed,27,No,None,SWIFT,No
HDFC2026951918,2024-09-01,01:50:00,CUST991030,Inward,UAE,AED,INR,517290.0,22658.34,22.83,2024-09-02,Completed,98,No,None,NEFT,No
HDFC2026105184,2024-09-01,05:22:00,CUST204766,Inward,Malaysia,MYR,INR,50000.0,2836.07,17.63,2024-09-03,Completed,113,No,None,SWIFT,No
HDFC2026225243,2024-09-01,21:21:00,CUST506530,Outward,USA,INR,USD,235729.0,2849.38,82.73,2024-09-03,Pending,39,No,None,SWIFT,No
HDFC2026884105,2024-09-01,21:31:00,CUST641994,Inward,Singapore,SGD,INR,445394.0,7216.36,61.72,2024-09-02,Completed,38,No,None,Online,No
HDFC2026600665,2024-09-01,15:17:00,CUST348515,Inward,UAE,AED,INR,65220.0,2912.91,22.39,2024-09-03,Completed,42,No,None,Branch,No
HDFC2026339132,2024-09-01,13:08:00,CUST401972,Outward,Australia,INR,AUD,139118.0,2539.11,54.79,2024-09-02,Completed,112,No,None,SWIFT,No
HDFC2026969755,2024-09-01,13:12:00,CUST239009,Inward,UAE,AED,INR,772143.0,34180.74,22.59,2024-09-03,Completed,39,No,None,Branch,No
HDFC2026733155,2024-09-01,01:27:00,CUST380336,Outward,UK,INR,GBP,515068.0,4809.67,107.09,2024-09-03,Completed,30,No,None,SWIFT,No
HDFC2026752724,2024-09-01,15:29:00,CUST259691,Inward,UAE,AED,INR,122712.0,5305.32,23.13,2024-09-02,Completed,87,No,None,SWIFT,No
HDFC2026980245,2024-09-01,12:17:00,CUST268252,Inward,Singapore,SGD,INR,246005.0,3977.45,61.85,2024-09-02,Completed,41,Yes,KYC mismatch,SWIFT,No
HDFC2026298518,2024-09-01,17:43:00,CUST685584,Inward,Singapore,SGD,INR,242372.0,3945.5,61.43,2024-09-02,Completed,83,No,None,NEFT,No
HDFC2026464488,2024-09-01,22:09:00,CUST166874,Outward,Australia,INR,AUD,110334.0,2041.71,54.04,2024-09-03,Completed,116,No,None,NEFT,No
HDFC2026780182,2024-09-01,04:51:00,CUST608614,Inward,Canada,CAD,INR,164606.0,2662.67,61.82,2024-09-02,Completed,115,No,None,SWIFT,No
HDFC2026565387,2024-09-01,10:48:00,CUST498175,Outward,USA,INR,USD,223408.0,2670.75,83.65,2024-09-02,Pending,45,No,None,NEFT,No
HDFC2026775303,2024-09-01,07:30:00,CUST516596,Outward,Singapore,INR,SGD,130424.0,2089.12,62.43,2024-09-03,Pending,31,No,None,NEFT,No
HDFC2026997414,2024-09-01,23:00:00,CUST633645,Outward,Canada,INR,CAD,312925.0,5079.13,61.61,2024-09-03,Completed,29,No,None,NEFT,No
HDFC2026654020,2024-09-01,10:45:00,CUST901378,Outward,USA,INR,USD,289418.0,3438.49,84.17,2024-09-03,Pending,26,No,None,NEFT,No
HDFC2026622622,2024-09-01,18:22:00,CUST103662,Outward,UAE,INR,AED,66289.0,2884.64,22.98,2024-09-02,Completed,48,No,None,SWIFT,No
HDFC2026498661,2024-09-02,05:33:00,CUST135939,Inward,Thailand,THB,INR,112574.0,48108.55,2.34,2024-09-03,Completed,115,No,None,SWIFT,No
HDFC2026599288,2024-09-02,09:18:00,CUST799961,Inward,UAE,AED,INR,118389.0,5197.06,22.78,2024-09-04,Completed,71,No,None,SWIFT,No
HDFC2026367700,2024-09-02,17:27:00,CUST929595,Outward,USA,INR,USD,93545.0,1099.11,85.11,2024-09-03,Failed,22,No,None,SWIFT,No
HDFC2026129226,2024-09-02,13:51:00,CUST125190,Inward,USA,USD,INR,143276.0,1707.29,83.92,2024-09-03,Completed,66,No,None,Online,No
HDFC2026435907,2024-09-02,22:49:00,CUST987534,Outward,UAE,INR,AED,363274.0,15947.06,22.78,2024-09-03,Completed,43,No,None,SWIFT,No
HDFC2026592198,2024-09-02,14:21:00,CUST293319,Outward,UAE,INR,AED,188986.0,8406.85,22.48,2024-09-03,Completed,85,No,None,NEFT,No
HDFC2026290187,2024-09-02,01:37:00,CUST639778,Inward,USA,USD,INR,415596.0,4883.62,85.1,2024-09-04,Completed,120,No,None,SWIFT,No
HDFC2026842391,2024-09-02,17:40:00,CUST762346,Inward,UK,GBP,INR,499433.0,4688.19,106.53,2024-09-03,Completed,41,No,None,SWIFT,No
HDFC2026627070,2024-09-02,23:58:00,CUST120453,Outward,USA,INR,USD,313066.0,3744.81,83.6,2024-09-03,Completed,44,No,None,SWIFT,No
HDFC2026590431,2024-09-02,11:35:00,CUST583140,Inward,Canada,CAD,INR,328496.0,5413.58,60.68,2024-09-03,Completed,83,No,None,SWIFT,No
HDFC2026627055,2024-09-02,04:55:00,CUST224431,Inward,USA,USD,INR,251313.0,2958.71,84.94,2024-09-03,Completed,51,No,None,SWIFT,No
HDFC2026624393,2024-09-02,14:42:00,CUST180170,Inward,UAE,AED,INR,110426.0,4920.94,22.44,2024-09-03,Pending,35,No,None,SWIFT,No
HDFC2026805139,2024-09-02,15:51:00,CUST137285,Outward,Malaysia,INR,MYR,94228.0,5387.54,17.49,2024-09-04,Completed,104,No,None,Online,No
HDFC2026117378,2024-09-02,06:33:00,CUST651848,Outward,Thailand,INR,THB,69754.0,29809.4,2.34,2024-09-03,Completed,108,No,None,SWIFT,No
HDFC2026896543,2024-09-02,15:38:00,CUST995020,Outward,USA,INR,USD,495157.0,5856.38,84.55,2024-09-03,Pending,47,No,None,SWIFT,No
HDFC2026591737,2024-09-02,03:07:00,CUST339751,Inward,USA,USD,INR,50000.0,601.47,83.13,2024-09-03,On-hold,29,No,None,Branch,No
HDFC2026652521,2024-09-02,18:08:00,CUST617798,Inward,Canada,CAD,INR,468453.0,7726.42,60.63,2024-09-04,Completed,118,No,None,SWIFT,No
HDFC2026428884,2024-09-02,22:49:00,CUST862503,Inward,Singapore,SGD,INR,644874.0,10424.73,61.86,2024-09-04,Completed,32,No,None,NEFT,No
HDFC2026353610,2024-09-02,12:45:00,CUST500141,Inward,USA,USD,INR,514141.0,6117.09,84.05,2024-09-03,Completed,78,No,None,SWIFT,No
HDFC2026161185,2024-09-02,15:07:00,CUST922439,Inward,Thailand,THB,INR,162857.0,71116.59,2.29,2024-09-03,Completed,66,No,None,SWIFT,No
HDFC2026107528,2024-09-03,05:14:00,CUST255104,Outward,UAE,INR,AED,226638.0,10131.34,22.37,2024-09-05,Completed,110,No,None,Branch,No
HDFC2026558915,2024-09-03,19:59:00,CUST634989,Outward,Canada,INR,CAD,115604.0,1890.19,61.16,2024-09-05,Completed,26,No,None,Online,No
HDFC2026679334,2024-09-03,01:24:00,CUST902875,Inward,Singapore,SGD,INR,274488.0,4494.65,61.07,2024-09-04,Completed,113,No,None,SWIFT,No
HDFC2026197716,2024-09-03,21:08:00,CUST732789,Inward,USA,USD,INR,335389.0,4098.61,81.83,2024-09-05,Completed,110,No,None,SWIFT,No
HDFC2026954084,2024-09-03,17:57:00,CUST846144,Inward,USA,USD,INR,433062.0,5105.66,84.82,2024-09-04,Completed,73,No,None,SWIFT,No
HDFC2026690736,2024-09-03,21:01:00,CUST395182,Outward,UAE,INR,AED,170962.0,7488.48,22.83,2024-09-05,Completed,113,No,None,SWIFT,No
HDFC2026350629,2024-09-03,23:49:00,CUST954225,Inward,Singapore,SGD,INR,99816.0,1594.5,62.6,2024-09-04,Completed,50,No,None,SWIFT,No
HDFC2026178811,2024-09-03,01:57:00,CUST197549,Outward,USA,INR,USD,205024.0,2434.1,84.23,2024-09-05,Completed,65,No,None,SWIFT,No
HDFC2026260587,2024-09-03,08:46:00,CUST328408,Outward,USA,INR,USD,174059.0,2113.91,82.34,2024-09-05,Completed,65,No,None,NEFT,No
HDFC2026964741,2024-09-03,19:49:00,CUST788493,Inward,USA,USD,INR,630025.0,7507.45,83.92,2024-09-05,Failed,3,No,None,NEFT,No
HDFC2026106550,2024-09-03,02:03:00,CUST924496,Inward,UK,GBP,INR,622586.0,5914.74,105.26,2024-09-04,Completed,113,No,None,NEFT,No
HDFC2026959416,2024-09-03,00:48:00,CUST499947,Inward,UK,GBP,INR,605432.0,5863.75,103.25,2024-09-04,Completed,62,No,None,SWIFT,No
HDFC2026517226,2024-09-03,04:42:00,CUST712893,Outward,UK,INR,GBP,91477.0,876.05,104.42,2024-09-05,Completed,51,No,None,SWIFT,No
HDFC2026852300,2024-09-03,07:43:00,CUST969927,Inward,UAE,AED,INR,382899.0,17147.29,22.33,2024-09-04,Completed,104,No,None,SWIFT,No
HDFC2026821634,2024-09-03,10:15:00,CUST102871,Inward,UAE,AED,INR,113130.0,5066.28,22.33,2024-09-05,Completed,38,No,None,NEFT,No
HDFC2026965365,2024-09-03,05:06:00,CUST442500,Inward,Canada,CAD,INR,296169.0,4860.81,60.93,2024-09-04,Completed,109,No,None,Branch,No
HDFC2026765181,2024-09-03,03:18:00,CUST292978,Inward,Canada,CAD,INR,196316.0,3207.25,61.21,2024-09-04,Completed,34,No,None,SWIFT,No
